timestamp[us],RBid,x[m],y[m],z[m],qx,qy,qz,qw,vx[m/s],vy[m/s],vz[m/s],wxbody[rad/s],wybody[rad/s],wzbody[rad/s]
6324422706624,168,-2.66341,-2.31423,-1.83549,0.0240584,0.0808294,0.224527,-0.970812,0.00802453,0.104018,0.0141395,0,0,0
6324422717735,168,-2.6634,-2.31277,-1.83538,0.0273211,0.0801089,0.225439,-0.970574,-0.00544981,0.129337,0.00585748,0,0,0
6324422728846,168,-2.66343,-2.31109,-1.83558,0.0306097,0.0793168,0.227194,-0.970131,-0.000772553,0.148545,-0.0180906,0,0,0
6324422739957,168,-2.66337,-2.3096,-1.8359,0.0308019,0.0799848,0.227408,-0.97002,0.0104276,0.132083,-0.0171862,0,0,0
6324422751068,168,-2.66326,-2.30807,-1.83619,0.0314116,0.0794686,0.227821,-0.969946,0.0109016,0.135454,-0.0189276,0,0,0
6324422762180,168,-2.66311,-2.30683,-1.83622,0.0299187,0.0790833,0.227847,-0.970019,0.0072092,0.102474,-0.00693027,0,0,0
6324422773281,168,-2.66302,-2.30529,-1.83641,0.0323764,0.0763518,0.22999,-0.969653,0.00806889,0.134853,-0.0128544,0,0,0
6324422784393,168,-2.66292,-2.30399,-1.83682,0.0315561,0.0744591,0.231321,-0.96951,0.00986974,0.115261,-0.0445211,0,0,0
6324422795503,168,-2.66279,-2.30269,-1.83713,0.0306565,0.0736462,0.232475,-0.969325,0.0147644,0.121591,-0.021374,0,0,0
6324422823281,168,-2.66279,-2.29975,-1.83895,0.0127582,0.0825912,0.229972,-0.969602,-0.00243536,0.104248,-0.0745253,0,0,0
6324422834392,168,-2.66271,-2.29867,-1.83938,0.0115231,0.082868,0.231733,-0.969175,0.0105153,0.0879852,-0.0267604,0,0,0
6324422845503,168,-2.66262,-2.29763,-1.83969,0.0115686,0.0808996,0.234094,-0.968773,0.00643795,0.0923201,-0.0284128,0,0,0
6324422856614,168,-2.66247,-2.29665,-1.83987,0.0135941,0.0775926,0.237263,-0.968246,0.0154511,0.087041,-0.0160949,0,0,0
6324422867721,168,-2.66244,-2.29566,-1.84025,0.0141028,0.0764529,0.239573,-0.967761,-0.000257703,0.083367,-0.0396434,0,0,0
6324422878833,168,-2.66251,-2.29477,-1.84096,0.0164316,0.0773525,0.241008,-0.967296,0.00523525,0.0797303,-0.0299311,0,0,0
6324422889944,168,-2.66246,-2.29385,-1.84147,0.0166999,0.0770937,0.243574,-0.966669,0.00300383,0.0814468,-0.0453579,0,0,0
6324422901054,168,-2.66234,-2.29293,-1.84195,0.0185966,0.0767711,0.24653,-0.965911,0.0169533,0.0755815,-0.0295072,0,0,0
