timestamp[us],RBid,x[m],y[m],z[m],qx,qy,qz,qw,vx[m/s],vy[m/s],vz[m/s],wxbody[rad/s],wybody[rad/s],wzbody[rad/s]
6665861422784,167,-1.01491,-2.47889,-2.78649,0.116709,-0.167354,-0.767759,-0.607386,-0.00208123,-0.00266054,-0.00145901,0,0,0
6665861433869,167,-1.01492,-2.47888,-2.78647,0.11637,-0.167206,-0.767858,-0.607366,-0.00284499,-0.000474165,0.00577619,0,0,0
6665861444980,167,-1.0149,-2.47888,-2.78651,0.116561,-0.166999,-0.767847,-0.6074,0.00103007,0.00223182,-0.00660962,0,0,0
6665861456092,167,-1.0149,-2.47889,-2.78649,0.116547,-0.166507,-0.768029,-0.607309,-0.000815326,-0.00115862,-0.00244598,0,0,0
6665861467203,167,-1.01491,-2.47888,-2.7865,0.116626,-0.166469,-0.768001,-0.60734,0.00186667,0.000772414,-0.0010728,0,0,0
6665861478314,167,-1.0149,-2.47889,-2.78649,0.116597,-0.16668,-0.767987,-0.607304,-0.00291801,0.00184521,0.00459157,0,0,0
6665861489425,167,-1.0149,-2.4789,-2.78651,0.116856,-0.166774,-0.767889,-0.607353,0.00163095,-0.000643794,-0.00493576,0,0,0
6665861500536,167,-1.01488,-2.47888,-2.7865,0.116657,-0.167123,-0.76783,-0.60737,0.00334773,0.00412028,-0.00351941,0,0,0
6665861511647,167,-1.01491,-2.47889,-2.78649,0.116682,-0.167206,-0.76779,-0.607393,-0.00246788,-0.00103007,0.000643794,0,0,0
6665861522758,167,-1.0149,-2.47889,-2.7865,0.116577,-0.166697,-0.768014,-0.60727,-0.000643794,-0.00201722,0.00291854,0,0,0
6665861533869,167,-1.0149,-2.47887,-2.78648,0.116754,-0.167039,-0.767871,-0.607322,-0.00433488,0.00360525,0.00377693,0,0,0
6665861545015,167,-1.01489,-2.47887,-2.78647,0.116509,-0.167066,-0.767877,-0.607355,0.000729503,-0.00184521,0.00205977,0,0,0
6665861556126,167,-1.01491,-2.47889,-2.78647,0.116516,-0.166857,-0.767984,-0.607276,-0.00246744,0.00184521,-0.00150192,0,0,0
6665861567237,167,-1.01488,-2.47889,-2.78649,0.116752,-0.166888,-0.76789,-0.60734,0.00502069,-0.00343295,-0.008282,0,0,0
6665861578348,167,-1.01487,-2.47891,-2.78647,0.116429,-0.167365,-0.767758,-0.607439,0.00484905,-0.00892568,0.000128736,0,0,0
6665861589459,167,-1.01488,-2.4789,-2.78651,0.116789,-0.166786,-0.767894,-0.607357,0.00439926,-0.00390569,-0.00927064,0,0,0
6665861600570,167,-1.0149,-2.47889,-2.78647,0.116465,-0.166662,-0.767955,-0.607375,-0.00165211,8.58238e-05,0.00210268,0,0,0
6665861611681,167,-1.01493,-2.47887,-2.78645,0.116505,-0.166639,-0.768041,-0.607265,-0.0075324,0.0028327,0.00763969,0,0,0
6665861622792,167,-1.01489,-2.47889,-2.78645,0.116583,-0.166882,-0.767903,-0.607358,0.0051289,-0.00450656,-0.000729634,0,0,0
6665861633903,167,-1.01491,-2.47889,-2.78649,0.116698,-0.166972,-0.767915,-0.607296,-0.00109445,-0.00330481,-0.00300437,0,0,0
6665861644999,167,-1.01491,-2.47889,-2.78648,0.116905,-0.166738,-0.767848,-0.607405,0.0018023,-0.00364751,8.58238e-05,0,0,0
6665861656110,167,-1.0149,-2.47888,-2.78647,0.116601,-0.167001,-0.767872,-0.607361,-0.00105134,0.00111571,0.000772414,0,0,0
6665861667221,167,-1.01491,-2.47888,-2.78646,0.116943,-0.166978,-0.76783,-0.607355,-0.000193104,0.00021456,0.000257471,0,0,0
6665861678332,167,-1.0149,-2.47888,-2.7865,0.116554,-0.166782,-0.767948,-0.607334,-0.00270394,0.00184554,-0,0,0,0
6665861689443,167,-1.0149,-2.47888,-2.78648,0.116597,-0.166983,-0.767908,-0.607321,0.00238204,-0.00163095,-0.004807,0,0,0
6665861700555,167,-1.0149,-2.4789,-2.78651,0.116827,-0.166358,-0.768093,-0.607214,0.00266054,-0.00399081,-0.00553564,0,0,0
6665861711665,167,-1.0149,-2.47888,-2.78648,0.116611,-0.166762,-0.767874,-0.607422,0.00137343,0.0050216,-0.000257518,0,0,0
6665861722777,167,-1.01491,-2.47886,-2.78649,0.11659,-0.166309,-0.768037,-0.607344,0.00311111,0.00266054,-0.00330422,0,0,0
6665861733888,167,-1.01491,-2.47888,-2.78647,0.116606,-0.167291,-0.767779,-0.607397,-0.000236016,0.00171648,-0.000300383,0,0,0
6665861745012,167,-1.01489,-2.47888,-2.78649,0.116598,-0.166883,-0.767859,-0.607411,0.00699972,-0.00398149,-0.00248308,0,0,0
6665861756123,167,-1.0149,-2.47889,-2.78647,0.116464,-0.166628,-0.768002,-0.607325,0.000622223,0.00133027,0.00244598,0,0,0
6665861767234,167,-1.01489,-2.47889,-2.78649,0.116524,-0.16691,-0.767888,-0.607381,0.00673838,-0.00351941,-0.00866977,0,0,0
6665861778345,167,-1.0149,-2.47887,-2.78649,0.116379,-0.167024,-0.767868,-0.607403,0.000794013,0.0028327,-0.00180262,0,0,0
6665861789457,167,-1.01489,-2.47888,-2.78647,0.116712,-0.166871,-0.767956,-0.607269,-0.000321839,-0.000815326,0.00454866,0,0,0
6665861800568,167,-1.01491,-2.47888,-2.7865,0.116834,-0.166097,-0.768155,-0.607207,-0.00201686,0.0018023,-0.0116291,0,0,0
6665861811679,167,-1.01489,-2.47888,-2.78648,0.116477,-0.166714,-0.767896,-0.607434,0.00381847,-0.00368976,0.000257425,0,0,0
