timestamp[us],RBid,x[m],y[m],z[m],qx,qy,qz,qw,vx[m/s],vy[m/s],vz[m/s],wxbody[rad/s],wybody[rad/s],wzbody[rad/s]
7272160374707,888,-1.57937,-1.10184,-1.43251,0.0426027,-0.100425,-0.668013,-0.73611,-0.00129938,-0.0012517,0.00184774,0,0,0
7272160384707,888,-1.57938,-1.10181,-1.43253,0.0425105,-0.100403,-0.668024,-0.736109,-0.000917912,0.00318289,-0.00156164,0,0,0
7272160394707,888,-1.57937,-1.10182,-1.43257,0.0424746,-0.100395,-0.668003,-0.736131,0.00129938,-0.00115633,-0.00400543,0,0,0
7272160404707,888,-1.57936,-1.10183,-1.43252,0.0421472,-0.100819,-0.6681,-0.736004,0.000309944,-0.000691414,0.00494719,0,0,0
7272160414707,888,-1.57935,-1.10183,-1.43251,0.0425467,-0.100596,-0.66808,-0.73603,0.00134706,0.000393391,0.000476837,0,0,0
7272160424716,888,-1.57935,-1.10182,-1.43252,0.0425523,-0.100325,-0.668079,-0.736067,-0.000131012,0.00057169,-0.00117911,0,0,0
7272160434716,888,-1.57936,-1.10183,-1.43252,0.0423889,-0.100453,-0.668021,-0.736112,-0.00140667,-0.00129938,0.000488758,0,0,0
7272160444717,888,-1.57936,-1.10183,-1.43253,0.0423421,-0.100486,-0.668077,-0.736059,9.53579e-05,0.000488709,-0.000989338,0,0,0
7272160454717,888,-1.57937,-1.10184,-1.43252,0.0428213,-0.100352,-0.668024,-0.736098,-0.000357628,-0.00077486,0.000953674,0,0,0
7272160474715,888,-1.57936,-1.10182,-1.43253,0.0423235,-0.100382,-0.668055,-0.736094,0.000405352,0.000918003,-0.00250365,0,0,0
7272160484717,888,-1.57937,-1.10184,-1.43256,0.042604,-0.100268,-0.668069,-0.736081,-0.000786624,-0.00131104,-0.00271743,0,0,0
7272160504717,888,-1.57935,-1.10183,-1.43252,0.0426546,-0.100506,-0.668069,-0.736045,0.00190716,0.000405271,0.00342096,0,0,0
7272160524717,888,-1.57937,-1.10183,-1.43253,0.0424124,-0.100562,-0.66806,-0.73606,-0.000226475,-0.00089398,0.000286074,0,0,0
7272160544683,888,-1.57935,-1.10183,-1.43253,0.0423119,-0.100763,-0.668068,-0.736031,0.00158548,-0.00274181,0.00116825,0,0,0
7272160554683,888,-1.57939,-1.1018,-1.43255,0.0421948,-0.100784,-0.668008,-0.736089,-0.00350475,0.0036478,-0.0017643,0,0,0
