timestamp[us],RBid,x[m],y[m],z[m],qx,qy,qz,qw,vx[m/s],vy[m/s],vz[m/s],wxbody[rad/s],wybody[rad/s],wzbody[rad/s]
6843073604611,666,-2.90728,-3.21351,-0.0565443,-0.00295863,0.00918431,-0.00658375,-0.999932,0.0079387,-0.0183663,0.0423628,0,0,0
6843073615722,666,-2.90731,-3.21347,-0.0566981,-0.00889948,0.00587827,-0.00738798,-0.999916,-0.00102989,-0.0208552,0.0268481,0,0,0
6843073626833,666,-2.90725,-3.21348,-0.0566196,-0.00320658,0.00937259,-0.00656122,-0.999929,0.00772414,-0.0292659,0.0401588,0,0,0
6843073637944,666,-2.90726,-3.21351,-0.0565333,-0.00306273,0.00878276,-0.00667923,-0.999934,0.00798305,-0.0239062,0.046594,0,0,0
6843073649055,666,-2.90733,-3.21349,-0.0567349,-0.00744457,0.00655791,-0.00680935,-0.999928,-0.00321897,-0.00909896,0.00929545,0,0,0
6843073660166,666,-2.90724,-3.21356,-0.0565526,-0.00369753,0.00820061,-0.00733483,-0.999933,0.022447,-0.19786,0.207909,0,0,0
6843073671277,666,-2.90727,-3.21349,-0.0566398,-0.00341797,0.00925181,-0.00677208,-0.999928,0.00858393,-0.00759677,-0.0122106,0,0,0
6843073682389,666,-2.90727,-3.21334,-0.0568542,-0.00904715,0.00577243,-0.00710222,-0.999917,0.0115862,0.00841074,-0.00488592,0,0,0
6843073693515,666,-2.90735,-3.21334,-0.0568509,-0.00739001,0.00645821,-0.00708436,-0.999927,-0.00999848,0.026777,-0.0453512,0,0,0
6843073704626,666,-2.9073,-3.21342,-0.0567722,-0.00812277,0.00734164,-0.00649435,-0.999919,-0.0119724,0.0247173,-0.0392885,0,0,0
6843073715737,666,-2.90731,-3.21332,-0.0568441,-0.00842697,0.0062071,-0.00731422,-0.999918,0.00811035,-0.00021456,-0.00238295,0,0,0
6843073726848,666,-2.9073,-3.21351,-0.0565403,-0.00331341,0.00882938,-0.00676354,-0.999933,0.00356169,-0.0210268,0.049511,0,0,0
6843073737959,666,-2.90727,-3.21357,-0.0565331,-0.00355453,0.0086811,-0.00728228,-0.99993,-0.00205977,0.0079387,-0.00901083,0,0,0
6843073749070,666,-2.90722,-3.21363,-0.0564483,-0.0035026,0.00790732,-0.00737486,-0.999936,0.011202,-0.0445935,0.0563662,0,0,0
6843073760181,666,-2.9073,-3.21337,-0.0568373,-0.00812017,0.00642967,-0.00695834,-0.999922,-0.000128759,-0.00819765,0.00416186,0,0,0
6843073771292,666,-2.90729,-3.21343,-0.0568122,-0.00869873,0.00508771,-0.0080387,-0.999917,0.00429196,-0.0145498,0.0111846,0,0,0
6843073782404,666,-2.90727,-3.21354,-0.0565743,-0.0032323,0.0096463,-0.00653704,-0.999927,0.0118437,-0.216061,0.215673,0,0,0
6843073793510,666,-2.90722,-3.21365,-0.0564463,-0.00275548,0.00785619,-0.00747623,-0.999937,0.00906257,-0.0213464,0.0150501,0,0,0
6843073804621,666,-2.90727,-3.21349,-0.0566011,-0.00293039,0.00860746,-0.00684836,-0.999935,-0.000343295,-0.00630805,0.00477194,0,0,0
6843073815732,666,-2.9073,-3.21337,-0.0568524,-0.00749499,0.00624872,-0.00695691,-0.999928,0.0130023,-0.165597,0.157149,0,0,0
6843073826843,666,-2.90734,-3.21335,-0.0568083,-0.00793031,0.00734537,-0.00687272,-0.999918,-0.00815473,0.029915,-0.0349601,0,0,0
6843073837955,666,-2.90731,-3.21338,-0.0568297,-0.00755875,0.00586656,-0.00716191,-0.999929,-0.00909733,-0.00450575,-0.0218261,0,0,0
6843073849066,666,-2.90729,-3.21334,-0.0568304,-0.00885566,0.0061225,-0.00726534,-0.999916,0.00386207,0.00665135,0.00022797,0,0,0
6843073860177,666,-2.90731,-3.21348,-0.0567484,-0.00770899,0.00602523,-0.00709024,-0.999927,-0.00918315,0.0143755,-0.0500856,0,0,0
6843073871288,666,-2.90732,-3.21334,-0.0567833,-0.00827219,0.00655639,-0.00709456,-0.999919,-0.00236016,-0.013646,0.0221848,0,0,0
6843073882399,666,-2.9073,-3.2134,-0.0568354,-0.00828888,0.00701957,-0.00678358,-0.999918,0.00592184,-0.218679,0.187294,0,0,0
6843073893532,666,-2.90734,-3.21338,-0.0566975,-0.00262126,0.00997811,-0.00618208,-0.999928,0.00149626,0.00684005,-0.000760154,0,0,0
6843073904643,666,-2.90729,-3.2132,-0.0569624,-0.00785243,0.00730322,-0.00672318,-0.99992,0.00339004,0.0261334,-0.0280208,0,0,0
6843073915754,666,-2.90732,-3.2134,-0.0567771,-0.00742682,0.00675245,-0.00680896,-0.999926,-0.00656552,0.0261334,-0.0464481,0,0,0
6843073926865,666,-2.90728,-3.21358,-0.0564848,-0.00373135,0.00962267,-0.00662266,-0.999925,-0.00420537,0.00587893,0.00622759,0,0,0
6843073937976,666,-2.90732,-3.21345,-0.0567566,-0.00829548,0.00659724,-0.00691793,-0.99992,-0.00124467,0.00579415,-0.00279246,0,0,0
6843073949088,666,-2.90731,-3.2135,-0.056595,-0.0037843,0.00915587,-0.00694498,-0.999927,-0.00201686,-0.0191387,0.0364148,0,0,0
6843073960199,666,-2.90729,-3.21361,-0.0564669,-0.00295233,0.00885252,-0.00696666,-0.999932,-0.00313257,-0.0358744,0.0325232,0,0,0
6843073971310,666,-2.90729,-3.21359,-0.0564742,-0.00355743,0.00841282,-0.00697216,-0.999934,0.00171648,-0.0520951,0.0757241,0,0,0
6843073982421,666,-2.90733,-3.21342,-0.0567401,-0.00862298,0.00670649,-0.0069102,-0.999916,-0.0104276,0.00441993,-0.00961093,0,0,0
6843073993532,666,-2.90723,-3.21339,-0.0566387,-0.00358232,0.010111,-0.00592882,-0.999925,0.0154483,-0.00497778,0.0357993,0,0,0
6843074004645,666,-2.90735,-3.21234,-0.0577692,-0.0163743,-0.00303207,-0.0127525,-0.99978,-0.00858393,0.18228,-0.17061,0,0,0
6843074015757,666,-2.90723,-3.21349,-0.0566099,-0.00396065,0.0093088,-0.00646706,-0.999928,0.0114575,-0.0227433,0.0475001,0,0,0
6843074026868,666,-2.90736,-3.21335,-0.0568627,-0.00741926,0.00781588,-0.00679447,-0.999919,-0.0138201,0.0178116,-0.0172591,0,0,0
6843074037979,666,-2.90726,-3.21339,-0.056799,-0.00752068,0.0066447,-0.00709839,-0.999925,0.00690882,-0.0153196,0.0192929,0,0,0
6843074049090,666,-2.90734,-3.21338,-0.0567887,-0.0079438,0.00688952,-0.0067606,-0.999922,-0.00506452,-0.00768261,0.0111645,0,0,0
6843074060202,666,-2.90721,-3.21355,-0.056522,-0.00355817,0.00902261,-0.00676277,-0.99993,0.0211985,-0.0295663,0.0535487,0,0,0
6843074071313,666,-2.90723,-3.21352,-0.0565269,-0.00404434,0.00857273,-0.00709869,-0.99993,0.0147617,-0.0252322,0.0433638,0,0,0
6843074082424,666,-2.90724,-3.21342,-0.056669,-0.00392442,0.00924178,-0.00645708,-0.999929,0.0148475,-0.0184092,0.0325413,0,0,0
6843074093534,666,-2.90728,-3.21335,-0.0568403,-0.00837748,0.0067322,-0.00678423,-0.999919,0.00605167,-0.00124467,-0.00388087,0,0,0
6843074104628,666,-2.90729,-3.21335,-0.0568314,-0.0079501,0.00707774,-0.00686153,-0.99992,-0.0149819,0.0216548,-0.0428334,0,0,0
6843074115739,666,-2.90731,-3.21337,-0.0568173,-0.00750572,0.00748193,-0.00650301,-0.999923,-0.0010728,-0.0100843,0.00821495,0,0,0
6843074126850,666,-2.90739,-3.21229,-0.0578056,-0.0162836,-0.00257053,-0.0132974,-0.999776,-0.0236058,0.223783,-0.218778,0,0,0
6843074137961,666,-2.90732,-3.21339,-0.0568238,-0.00805964,0.0068414,-0.00664465,-0.999922,0.000772553,0.00231766,-0.00970856,0,0,0
6843074149072,666,-2.90728,-3.21334,-0.056873,-0.00668158,0.00765049,-0.00643171,-0.999928,-0.00463532,0.03631,-0.0506351,0,0,0
6843074160184,666,-2.90724,-3.21353,-0.0565317,-0.00362555,0.00850184,-0.00726111,-0.999931,0.00390498,-0.0491341,0.0695227,0,0,0
6843074171294,666,-2.90735,-3.21343,-0.0568089,-0.00775687,0.00597841,-0.00734261,-0.999925,-0.0127471,0.00879852,-0.0336061,0,0,0
6843074182406,666,-2.90728,-3.21338,-0.0568014,-0.00679034,0.00723872,-0.00674189,-0.999928,-0.00609349,0.0150621,-0.0324776,0,0,0
6843074193516,666,-2.90727,-3.2134,-0.0567573,-0.00845696,0.00570245,-0.00772976,-0.999918,0.00622335,0.00862685,-0.00491564,0,0,0
6843074204628,666,-2.90728,-3.2135,-0.0565955,-0.00350492,0.00951574,-0.00632843,-0.999929,0.0028751,-0.0258759,0.0409058,0,0,0
6843074215752,666,-2.90733,-3.21335,-0.0568165,-0.00795324,0.0074429,-0.00661423,-0.999919,-0.00437702,0.0402085,-0.0508848,0,0,0
6843074226863,666,-2.90723,-3.21354,-0.0565143,-0.00271251,0.00963588,-0.00650283,-0.999929,0.0108996,-0.0149333,0.0267281,0,0,0
6843074237974,666,-2.90731,-3.21337,-0.056825,-0.00828759,0.00601312,-0.00735282,-0.999921,0.00103007,-0.0106011,0.0062609,0,0,0
6843074249085,666,-2.90729,-3.21333,-0.0568728,-0.00718856,0.00762535,-0.00647835,-0.999924,0.00171679,0.0165241,-0.0149716,0,0,0
6843074260196,666,-2.90731,-3.21345,-0.0566857,-0.00271917,0.00937294,-0.00676679,-0.99993,-0.0100003,-0.00948524,0.0264546,0,0,0
6843074271307,666,-2.90727,-3.21335,-0.0568385,-0.00789618,0.00601109,-0.00687919,-0.999927,0.0120175,-0.0052362,-0.00043322,0,0,0
6843074282419,666,-2.90733,-3.21341,-0.05673,-0.0076414,0.00579775,-0.00762264,-0.999925,-0.00780997,-0.0265196,0.0399242,0,0,0
